Date,Open,Open_,High,High_,Low,Low_,Close,CC,CO,Volume
20151203,141.5,-0.017361111,143,-0.006944444,141.5,-0.003521127,142.5,0,1,5048
20151204,141,-0.003533569,142.5,-0.003496503,140.5,-0.007067138,140.5,-2,-0.5,10122
20151207,142,0.007092199,144.5,0.014035088,142,0.010676157,143.5,3,1.5,15781
20151208,143.5,0.01056338,144,-0.003460208,141,-0.007042254,142.5,-1,-1,9537
20151209,142,-0.010452962,142,-0.013888889,140.5,-0.003546099,140.5,-2,-1.5,8387
20151210,140.5,-0.01056338,141.5,-0.003521127,139,-0.010676157,141,0.5,0.5,8599
20151211,141,0.003558719,142,0.003533569,139,0,139.5,-1.5,-1.5,10076
20151214,137.5,-0.024822695,139.5,-0.017605634,137.5,-0.010791367,139,-0.5,1.5,7423
20151215,139.5,0.014545455,140.5,0.007168459,138,0.003636364,138,-1,-1.5,8428
20151216,142,0.017921147,144,0.024911032,141,0.02173913,143.5,5.5,1.5,23243
20151217,144.5,0.017605634,145,0.006944444,143,0.014184397,145,1.5,0.5,13019
20151218,143,-0.010380623,145,0,142,-0.006993007,142,-3,-1,8307
20151221,141.5,-0.01048951,142.5,-0.017241379,140.5,-0.01056338,141.5,-0.5,0,8942
20151222,141,-0.003533569,142,-0.003508772,140.5,0,142,0.5,1,5052
20151223,141,0,143,0.007042254,140.5,0,141.5,-0.5,0.5,5631
20151224,143,0.014184397,143.5,0.003496503,142,0.010676157,142,0.5,-1,4914
20151225,142,-0.006993007,143.5,0,142,0,143,1,1,1797
20151228,143.5,0.01056338,144,0.003484321,143,0.007042254,143.5,0.5,0,4191
20151229,143.5,0,144,0,141.5,-0.01048951,142,-1.5,-1.5,6037
20151230,142.5,-0.006968641,144,0,142,0.003533569,142.5,0.5,0,4651
20151231,142,-0.003508772,144,0,141,-0.007042254,143,0.5,1,4188
20160104,142.5,0.003521127,143.5,-0.003472222,139,-0.014184397,139.5,-3.5,-3,14188
20160105,139,-0.024561404,140,-0.024390244,137,-0.014388489,138,-1.5,-1,15836
20160106,138,-0.007194245,138,-0.014285714,135,-0.01459854,135.5,-2.5,-2.5,15926
20160107,134.5,-0.025362319,135,-0.02173913,130.5,-0.033333333,133,-2.5,-1.5,19061
20160108,132,-0.018587361,135,0,132,0.011494253,134,1,2,11784
20160111,133,0.007575758,134.5,-0.003703704,130.5,-0.011363636,133,-1,0,10980
20160112,133,0,134,-0.003717472,131.5,0.007662835,133,0,0,9492
20160113,133.5,0.003759398,135.5,0.01119403,133,0.011406844,133.5,0.5,0,9488
20160114,130.5,-0.02247191,132,-0.025830258,130.5,-0.018796992,131.5,-2,1,14501
20160115,137.5,0.053639847,138,0.045454545,135.5,0.038314176,137,5.5,-0.5,20280
20160118,135,-0.018181818,138,0,134.5,-0.007380074,137,0,2,11947
20160119,137.5,0.018518519,138,0,136,0.011152416,138,1,0.5,8146
20160120,137.5,0,137.5,-0.003623188,133.5,-0.018382353,134.5,-3.5,-3,13799
20160121,134,-0.025454545,136.5,-0.007272727,134,0.003745318,135,0.5,1,9956
20160122,136.5,0.018656716,138.5,0.014652015,136,0.014925373,138.5,3.5,2,12684
20160125,140,0.025641026,140,0.010830325,139,0.022058824,139.5,1,-0.5,9105
20160126,137.5,-0.017857143,139,-0.007142857,137,-0.014388489,137.5,-2,0,6584
20160127,139,0.010909091,139.5,0.003597122,138.5,0.010948905,139.5,2,0.5,8368
20160128,138,-0.007194245,140.5,0.007168459,138,-0.003610108,140,0.5,2,9746
20160129,138.5,0.003623188,143,0.017793594,138,0,143,3,4.5,14517
20160130,142.5,0.028880866,143,0,141,0.02173913,142,-1,-0.5,6143
20160201,144,0.010526316,144,0.006993007,141.5,0.003546099,144,2,0,12189
20160202,144,0,144.5,0.003472222,141.5,0,142.5,-1.5,-1.5,7725
20160203,145,0.006944444,146,0.010380623,144.5,0.021201413,146,3.5,1,18892
20160215,142,-0.020689655,146.5,0.003424658,142,-0.017301038,145,-1,3,21814
20160216,146,0.028169014,148,0.010238908,145.5,0.024647887,147.5,2.5,1.5,17135
20160217,149,0.020547945,149,0.006756757,147,0.010309278,148,0.5,-1,13872
20160218,150,0.006711409,151,0.013422819,149.5,0.017006803,151,3,1,22057
20160219,149,-0.006666667,151,0,149,-0.003344482,151,0,2,10981
20160222,149.5,0.003355705,152.5,0.009933775,149.5,0.003355705,151,0,1.5,9155
20160223,150.5,0.006688963,151,-0.009836066,149,-0.003344482,149.5,-1.5,-1,8897
20160224,149.5,-0.006644518,150.5,-0.003311258,147,-0.013422819,148,-1.5,-1.5,7979
20160225,149,-0.003344482,151,0.003322259,148.5,0.010204082,150.5,2.5,1.5,11234
20160226,151,0.013422819,151.5,0.003311258,148,-0.003367003,149,-1.5,-2,9939
20160301,148.5,-0.016556291,152,0.00330033,148.5,0.003378378,152,3,3.5,12003
20160302,154,0.037037037,154.5,0.016447368,153,0.03030303,153,1,-1,11075
20160303,154,0,154.5,0,153,0,154,1,0,10112
20160304,153,-0.006493506,153.5,-0.006472492,151.5,-0.009803922,152.5,-1.5,-0.5,10724
20160307,152.5,-0.003267974,153.5,0,151,-0.00330033,152,-0.5,-0.5,7324
20160308,151,-0.009836066,152,-0.009771987,149.5,-0.009933775,152,0,1,13764
20160309,152,0.006622517,153,0.006578947,150.5,0.006688963,153,1,1,9423
20160310,153,0.006578947,154.5,0.009803922,151.5,0.006644518,154.5,1.5,1.5,10930
20160311,154.5,0.009803922,155,0.003236246,153,0.00990099,155,0.5,0.5,11727
20160314,156.5,0.012944984,157.5,0.016129032,155.5,0.016339869,156,1,-0.5,11927
20160315,155,-0.009584665,156.5,-0.006349206,153,-0.01607717,154.5,-1.5,-0.5,12260
20160316,155.5,0.003225806,156,-0.003194888,154,0.006535948,156,1.5,0.5,9853
20160317,159.5,0.025723473,160,0.025641026,157.5,0.022727273,158.5,2.5,-1,14989
20160318,158.5,-0.006269592,159.5,-0.003125,158.5,0.006349206,159.5,1,1,12106
20160321,160,0.009463722,160,0.003134796,158,-0.003154574,160,0.5,0,9380
20160322,159.5,-0.003125,159.5,-0.003125,157,-0.006329114,158.5,-1.5,-1,11945
20160323,158.5,-0.006269592,159.5,0,158,0.006369427,159.5,1,1,8670
20160324,158,-0.003154574,159,-0.003134796,157,-0.006329114,158.5,-1,0.5,8841
20160325,158.5,0.003164557,159,0,157,0,158,-0.5,-0.5,5593
20160328,158,-0.003154574,159,0,157,0,159,1,1,6212
